"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"573","Camden, 00AG (573)","233","Lambeth, 00AY (233)","3/1/2020 - 3/31/2020, Every day, Daily Average",1337,1006,1775
"573","Camden, 00AG (573)","234","Lambeth, 00AY (234)","3/1/2020 - 3/31/2020, Every day, Daily Average",1466,1122,1914
"573","Camden, 00AG (573)","235","Lambeth, 00AY (235)","3/1/2020 - 3/31/2020, Every day, Daily Average",1518,1158,1989
"573","Camden, 00AG (573)","236","Lambeth, 00AY (236)","3/1/2020 - 3/31/2020, Every day, Daily Average",1458,1077,1972
"573","Camden, 00AG (573)","237","Lambeth, 00AY (237)","3/1/2020 - 3/31/2020, Every day, Daily Average",1522,1162,1992
"573","Camden, 00AG (573)","238","Lambeth, 00AY (238)","3/1/2020 - 3/31/2020, Every day, Daily Average",1515,1166,1967
"573","Camden, 00AG (573)","239","Lambeth, 00AY (239)","3/1/2020 - 3/31/2020, Every day, Daily Average",1631,1274,2087
"573","Camden, 00AG (573)","240","Lambeth, 00AY (240)","3/1/2020 - 3/31/2020, Every day, Daily Average",1663,1260,2194
"573","Camden, 00AG (573)","241","Lambeth, 00AY (241)","3/1/2020 - 3/31/2020, Every day, Daily Average",1601,1221,2098
"573","Camden, 00AG (573)","242","Lambeth, 00AY (242)","3/1/2020 - 3/31/2020, Every day, Daily Average",1677,1296,2169
"573","Camden, 00AG (573)","243","Lambeth, 00AY (243)","3/1/2020 - 3/31/2020, Every day, Daily Average",1768,1367,2286
"573","Camden, 00AG (573)","244","Lambeth, 00AY (244)","3/1/2020 - 3/31/2020, Every day, Daily Average",1915,1479,2478
"573","Camden, 00AG (573)","245","Lambeth, 00AY (245)","3/1/2020 - 3/31/2020, Every day, Daily Average",1736,1351,2230
"573","Camden, 00AG (573)","246","Lambeth, 00AY (246)","3/1/2020 - 3/31/2020, Every day, Daily Average",1899,1491,2417
"573","Camden, 00AG (573)","247","Lambeth, 00AY (247)","3/1/2020 - 3/31/2020, Every day, Daily Average",1850,1432,2389
"573","Camden, 00AG (573)","248","Lambeth, 00AY (248)","3/1/2020 - 3/31/2020, Every day, Daily Average",2088,1596,2730
"573","Camden, 00AG (573)","249","Lambeth, 00AY (249)","3/1/2020 - 3/31/2020, Every day, Daily Average",2033,1591,2596
"573","Camden, 00AG (573)","250","Lambeth, 00AY (250)","3/1/2020 - 3/31/2020, Every day, Daily Average",1951,1520,2504
"573","Camden, 00AG (573)","251","Lambeth, 00AY (251)","3/1/2020 - 3/31/2020, Every day, Daily Average",2239,1687,2970
"573","Camden, 00AG (573)","252","Lambeth, 00AY (252)","3/1/2020 - 3/31/2020, Every day, Daily Average",2274,1758,2941
"573","Camden, 00AG (573)","253","Lambeth, 00AY (253)","3/1/2020 - 3/31/2020, Every day, Daily Average",2091,1618,2700
"573","Camden, 00AG (573)","254","Lambeth, 00AY (254)","3/1/2020 - 3/31/2020, Every day, Daily Average",2246,1783,2828
"573","Camden, 00AG (573)","255","Lambeth, 00AY (255)","3/1/2020 - 3/31/2020, Every day, Daily Average",2199,1702,2841
"573","Camden, 00AG (573)","256","Lambeth, 00AY (256)","3/1/2020 - 3/31/2020, Every day, Daily Average",2468,1910,3187
"573","Camden, 00AG (573)","257","Lewisham, 00AZ (257)","3/1/2020 - 3/31/2020, Every day, Daily Average",2180,1618,2936
"573","Camden, 00AG (573)","258","Lewisham, 00AZ (258)","3/1/2020 - 3/31/2020, Every day, Daily Average",2116,1484,3015
"573","Camden, 00AG (573)","259","Lewisham, 00AZ (259)","3/1/2020 - 3/31/2020, Every day, Daily Average",2211,1708,2860
"573","Camden, 00AG (573)","260","Lewisham, 00AZ (260)","3/1/2020 - 3/31/2020, Every day, Daily Average",2184,1653,2884
"573","Camden, 00AG (573)","261","Lewisham, 00AZ (261)","3/1/2020 - 3/31/2020, Every day, Daily Average",2122,1659,2712
"573","Camden, 00AG (573)","262","Newham, 00BB (262)","3/1/2020 - 3/31/2020, Every day, Daily Average",2151,1668,2772
"573","Camden, 00AG (573)","263","Newham, 00BB (263)","3/1/2020 - 3/31/2020, Every day, Daily Average",1956,1557,2455
"573","Camden, 00AG (573)","264","Newham, 00BB (264)","3/1/2020 - 3/31/2020, Every day, Daily Average",2017,1586,2564
"573","Camden, 00AG (573)","265","Newham, 00BB (265)","3/1/2020 - 3/31/2020, Every day, Daily Average",2007,1531,2630
"573","Camden, 00AG (573)","266","Newham, 00BB (266)","3/1/2020 - 3/31/2020, Every day, Daily Average",2301,1670,3169
"573","Camden, 00AG (573)","267","Newham, 00BB (267)","3/1/2020 - 3/31/2020, Every day, Daily Average",2152,1696,2730
"573","Camden, 00AG (573)","268","Newham, 00BB (268)","3/1/2020 - 3/31/2020, Every day, Daily Average",1724,1309,2269
"573","Camden, 00AG (573)","269","Newham, 00BB (269)","3/1/2020 - 3/31/2020, Every day, Daily Average",1772,1357,2313
"573","Camden, 00AG (573)","270","Newham, 00BB (270)","3/1/2020 - 3/31/2020, Every day, Daily Average",1882,1443,2453
"573","Camden, 00AG (573)","271","Newham, 00BB (271)","3/1/2020 - 3/31/2020, Every day, Daily Average",1939,1476,2545
"573","Camden, 00AG (573)","273","Redbridge, 00BC (273)","3/1/2020 - 3/31/2020, Every day, Daily Average",2514,1907,3312
"573","Camden, 00AG (573)","274","Redbridge, 00BC (274)","3/1/2020 - 3/31/2020, Every day, Daily Average",2781,2090,3699
"573","Camden, 00AG (573)","275","Redbridge, 00BC (275)","3/1/2020 - 3/31/2020, Every day, Daily Average",2742,2099,3580
"573","Camden, 00AG (573)","276","Redbridge, 00BC (276)","3/1/2020 - 3/31/2020, Every day, Daily Average",2613,1945,3509
"573","Camden, 00AG (573)","277","Redbridge, 00BC (277)","3/1/2020 - 3/31/2020, Every day, Daily Average",2882,2182,3806
"573","Camden, 00AG (573)","278","Redbridge, 00BC (278)","3/1/2020 - 3/31/2020, Every day, Daily Average",2222,1696,2911
"573","Camden, 00AG (573)","279","Redbridge, 00BC (279)","3/1/2020 - 3/31/2020, Every day, Daily Average",2665,1985,3577
"573","Camden, 00AG (573)","280","Redbridge, 00BC (280)","3/1/2020 - 3/31/2020, Every day, Daily Average",2440,1829,3253
"573","Camden, 00AG (573)","281","Redbridge, 00BC (281)","3/1/2020 - 3/31/2020, Every day, Daily Average",2696,2025,3589
"573","Camden, 00AG (573)","282","Redbridge, 00BC (282)","3/1/2020 - 3/31/2020, Every day, Daily Average",2370,1786,3143
"573","Camden, 00AG (573)","283","Redbridge, 00BC (283)","3/1/2020 - 3/31/2020, Every day, Daily Average",3045,2275,4075
"573","Camden, 00AG (573)","284","Redbridge, 00BC (284)","3/1/2020 - 3/31/2020, Every day, Daily Average",2944,2159,4013
"573","Camden, 00AG (573)","285","Southwark, 00BE (285)","3/1/2020 - 3/31/2020, Every day, Daily Average",722,511,1019
"573","Camden, 00AG (573)","286","Southwark, 00BE (286)","3/1/2020 - 3/31/2020, Every day, Daily Average",1680,1248,2259
"573","Camden, 00AG (573)","287","Southwark, 00BE (287)","3/1/2020 - 3/31/2020, Every day, Daily Average",980,717,1337
"573","Camden, 00AG (573)","288","Southwark, 00BE (288)","3/1/2020 - 3/31/2020, Every day, Daily Average",1153,852,1559
"573","Camden, 00AG (573)","289","Southwark, 00BE (289)","3/1/2020 - 3/31/2020, Every day, Daily Average",1312,998,1723
"573","Camden, 00AG (573)","290","Southwark, 00BE (290)","3/1/2020 - 3/31/2020, Every day, Daily Average",1841,1433,2363
"573","Camden, 00AG (573)","291","Southwark, 00BE (291)","3/1/2020 - 3/31/2020, Every day, Daily Average",1950,1539,2469
"573","Camden, 00AG (573)","292","Southwark, 00BE (292)","3/1/2020 - 3/31/2020, Every day, Daily Average",2144,1700,2703
"573","Camden, 00AG (573)","293","Sutton, 00BF (293)","3/1/2020 - 3/31/2020, Every day, Daily Average",3006,2298,3930
"573","Camden, 00AG (573)","294","Sutton, 00BF (294)","3/1/2020 - 3/31/2020, Every day, Daily Average",2911,2250,3764
"573","Camden, 00AG (573)","296","Sutton, 00BF (296)","3/1/2020 - 3/31/2020, Every day, Daily Average",3063,2378,3944
"573","Camden, 00AG (573)","298","Sutton, 00BF (298)","3/1/2020 - 3/31/2020, Every day, Daily Average",3003,2259,3990
"573","Camden, 00AG (573)","299","Sutton, 00BF (299)","3/1/2020 - 3/31/2020, Every day, Daily Average",2966,2312,3804
"573","Camden, 00AG (573)","300","Sutton, 00BF (300)","3/1/2020 - 3/31/2020, Every day, Daily Average",3013,2356,3851
"573","Camden, 00AG (573)","302","Sutton, 00BF (302)","3/1/2020 - 3/31/2020, Every day, Daily Average",3395,2658,4335
"573","Camden, 00AG (573)","303","Sutton, 00BF (303)","3/1/2020 - 3/31/2020, Every day, Daily Average",3274,2593,4132
"573","Camden, 00AG (573)","304","Sutton, 00BF (304)","3/1/2020 - 3/31/2020, Every day, Daily Average",3054,2375,3925
"573","Camden, 00AG (573)","309","Sutton, 00BF (309)","3/1/2020 - 3/31/2020, Every day, Daily Average",3522,2740,4525
"573","Camden, 00AG (573)","317","Tower Hamlets, 00BG (317)","3/1/2020 - 3/31/2020, Every day, Daily Average",1800,1377,2352
"573","Camden, 00AG (573)","318","Tower Hamlets, 00BG (318)","3/1/2020 - 3/31/2020, Every day, Daily Average",1534,1168,2014
"573","Camden, 00AG (573)","319","Tower Hamlets, 00BG (319)","3/1/2020 - 3/31/2020, Every day, Daily Average",1731,1294,2314
"573","Camden, 00AG (573)","320","Tower Hamlets, 00BG (320)","3/1/2020 - 3/31/2020, Every day, Daily Average",1410,1053,1886
"573","Camden, 00AG (573)","321","Tower Hamlets, 00BG (321)","3/1/2020 - 3/31/2020, Every day, Daily Average",1418,1049,1915
"573","Camden, 00AG (573)","322","Tower Hamlets, 00BG (322)","3/1/2020 - 3/31/2020, Every day, Daily Average",968,671,1395
"573","Camden, 00AG (573)","323","Tower Hamlets, 00BG (323)","3/1/2020 - 3/31/2020, Every day, Daily Average",1686,1250,2273
"573","Camden, 00AG (573)","324","Waltham Forest, 00BH (324)","3/1/2020 - 3/31/2020, Every day, Daily Average",2220,1701,2895
"573","Camden, 00AG (573)","325","Waltham Forest, 00BH (325)","3/1/2020 - 3/31/2020, Every day, Daily Average",2109,1606,2769
"573","Camden, 00AG (573)","326","Waltham Forest, 00BH (326)","3/1/2020 - 3/31/2020, Every day, Daily Average",2016,1542,2634
"573","Camden, 00AG (573)","327","Waltham Forest, 00BH (327)","3/1/2020 - 3/31/2020, Every day, Daily Average",1958,1494,2565
"573","Camden, 00AG (573)","328","Waltham Forest, 00BH (328)","3/1/2020 - 3/31/2020, Every day, Daily Average",2059,1579,2683
"573","Camden, 00AG (573)","329","Waltham Forest, 00BH (329)","3/1/2020 - 3/31/2020, Every day, Daily Average",2331,1804,3010
"573","Camden, 00AG (573)","330","Wandsworth, 00BJ (330)","3/1/2020 - 3/31/2020, Every day, Daily Average",1432,1078,1900
"573","Camden, 00AG (573)","331","Wandsworth, 00BJ (331)","3/1/2020 - 3/31/2020, Every day, Daily Average",1158,868,1543
"573","Camden, 00AG (573)","332","Wandsworth, 00BJ (332)","3/1/2020 - 3/31/2020, Every day, Daily Average",1533,1164,2017
"573","Camden, 00AG (573)","333","Wandsworth, 00BJ (333)","3/1/2020 - 3/31/2020, Every day, Daily Average",1696,1267,2268
"573","Camden, 00AG (573)","334","Wandsworth, 00BJ (334)","3/1/2020 - 3/31/2020, Every day, Daily Average",1513,1168,1958
"573","Camden, 00AG (573)","335","Wandsworth, 00BJ (335)","3/1/2020 - 3/31/2020, Every day, Daily Average",1663,1263,2188
"573","Camden, 00AG (573)","336","Wandsworth, 00BJ (336)","3/1/2020 - 3/31/2020, Every day, Daily Average",1654,1273,2148
"573","Camden, 00AG (573)","337","Wandsworth, 00BJ (337)","3/1/2020 - 3/31/2020, Every day, Daily Average",2028,1525,2695
"573","Camden, 00AG (573)","338","Wandsworth, 00BJ (338)","3/1/2020 - 3/31/2020, Every day, Daily Average",2042,1526,2731
"573","Camden, 00AG (573)","339","Wandsworth, 00BJ (339)","3/1/2020 - 3/31/2020, Every day, Daily Average",1917,1443,2545
"573","Camden, 00AG (573)","340","Wandsworth, 00BJ (340)","3/1/2020 - 3/31/2020, Every day, Daily Average",2172,1641,2873
"573","Camden, 00AG (573)","341","Wandsworth, 00BJ (341)","3/1/2020 - 3/31/2020, Every day, Daily Average",1990,1542,2567
"573","Camden, 00AG (573)","342","Wandsworth, 00BJ (342)","3/1/2020 - 3/31/2020, Every day, Daily Average",2294,1720,3059
"573","Camden, 00AG (573)","343","Wandsworth, 00BJ (343)","3/1/2020 - 3/31/2020, Every day, Daily Average",1890,1493,2392
"573","Camden, 00AG (573)","344","Wandsworth, 00BJ (344)","3/1/2020 - 3/31/2020, Every day, Daily Average",2116,1617,2768
"573","Camden, 00AG (573)","345","Wandsworth, 00BJ (345)","3/1/2020 - 3/31/2020, Every day, Daily Average",2047,1564,2678
"573","Camden, 00AG (573)","346","Wandsworth, 00BJ (346)","3/1/2020 - 3/31/2020, Every day, Daily Average",2221,1687,2922
"573","Camden, 00AG (573)","347","Wandsworth, 00BJ (347)","3/1/2020 - 3/31/2020, Every day, Daily Average",1834,1404,2395
"573","Camden, 00AG (573)","348","Wandsworth, 00BJ (348)","3/1/2020 - 3/31/2020, Every day, Daily Average",1974,1504,2589
"573","Camden, 00AG (573)","349","Wandsworth, 00BJ (349)","3/1/2020 - 3/31/2020, Every day, Daily Average",2282,1778,2928
"573","Camden, 00AG (573)","350","Wandsworth, 00BJ (350)","3/1/2020 - 3/31/2020, Every day, Daily Average",2008,1526,2642
"573","Camden, 00AG (573)","351","Wandsworth, 00BJ (351)","3/1/2020 - 3/31/2020, Every day, Daily Average",1959,1433,2677
"573","Camden, 00AG (573)","352","Wandsworth, 00BJ (352)","3/1/2020 - 3/31/2020, Every day, Daily Average",2042,1567,2659
"573","Camden, 00AG (573)","353","Wandsworth, 00BJ (353)","3/1/2020 - 3/31/2020, Every day, Daily Average",2374,1875,3004
"573","Camden, 00AG (573)","354","Wandsworth, 00BJ (354)","3/1/2020 - 3/31/2020, Every day, Daily Average",2144,1629,2820
"573","Camden, 00AG (573)","355","Wandsworth, 00BJ (355)","3/1/2020 - 3/31/2020, Every day, Daily Average",2485,1958,3153
"573","Camden, 00AG (573)","356","Westminster, 00BK (356)","3/1/2020 - 3/31/2020, Every day, Daily Average",746,493,1126
"573","Camden, 00AG (573)","357","Westminster, 00BK (357)","3/1/2020 - 3/31/2020, Every day, Daily Average",1010,705,1446
"573","Camden, 00AG (573)","358","Westminster, 00BK (358)","3/1/2020 - 3/31/2020, Every day, Daily Average",644,408,1015
"573","Camden, 00AG (573)","359","Westminster, 00BK (359)","3/1/2020 - 3/31/2020, Every day, Daily Average",434,214,877
"573","Camden, 00AG (573)","360","Westminster, 00BK (360)","3/1/2020 - 3/31/2020, Every day, Daily Average",986,679,1430
"573","Camden, 00AG (573)","361","Westminster, 00BK (361)","3/1/2020 - 3/31/2020, Every day, Daily Average",1191,825,1718
"573","Camden, 00AG (573)","362","Westminster, 00BK (362)","3/1/2020 - 3/31/2020, Every day, Daily Average",334,162,684
"573","Camden, 00AG (573)","363","Westminster, 00BK (363)","3/1/2020 - 3/31/2020, Every day, Daily Average",1057,737,1514
"573","Camden, 00AG (573)","364","Westminster, 00BK (364)","3/1/2020 - 3/31/2020, Every day, Daily Average",764,505,1155
"573","Camden, 00AG (573)","365","Westminster, 00BK (365)","3/1/2020 - 3/31/2020, Every day, Daily Average",1114,805,1539
"573","Camden, 00AG (573)","366","Barnet, 00AC (366)","3/1/2020 - 3/31/2020, Every day, Daily Average",1865,1412,2463
"573","Camden, 00AG (573)","367","Barnet, 00AC (367)","3/1/2020 - 3/31/2020, Every day, Daily Average",1773,1351,2326
"573","Camden, 00AG (573)","368","Barnet, 00AC (368)","3/1/2020 - 3/31/2020, Every day, Daily Average",1627,1199,2206
"573","Camden, 00AG (573)","369","Barnet, 00AC (369)","3/1/2020 - 3/31/2020, Every day, Daily Average",1735,1295,2323
"573","Camden, 00AG (573)","370","Barnet, 00AC (370)","3/1/2020 - 3/31/2020, Every day, Daily Average",1921,1413,2611
"573","Camden, 00AG (573)","371","Barnet, 00AC (371)","3/1/2020 - 3/31/2020, Every day, Daily Average",1829,1395,2397
"573","Camden, 00AG (573)","372","Barnet, 00AC (372)","3/1/2020 - 3/31/2020, Every day, Daily Average",1714,1274,2305
"573","Camden, 00AG (573)","373","Barnet, 00AC (373)","3/1/2020 - 3/31/2020, Every day, Daily Average",1591,1194,2118
"573","Camden, 00AG (573)","374","Barnet, 00AC (374)","3/1/2020 - 3/31/2020, Every day, Daily Average",1650,1246,2184
"573","Camden, 00AG (573)","375","Barnet, 00AC (375)","3/1/2020 - 3/31/2020, Every day, Daily Average",1531,1160,2020
"573","Camden, 00AG (573)","376","Barnet, 00AC (376)","3/1/2020 - 3/31/2020, Every day, Daily Average",1439,1089,1901
"573","Camden, 00AG (573)","377","Bexley, 00AD (377)","3/1/2020 - 3/31/2020, Every day, Daily Average",3244,2543,4137
"573","Camden, 00AG (573)","378","Bexley, 00AD (378)","3/1/2020 - 3/31/2020, Every day, Daily Average",3256,2546,4162
"573","Camden, 00AG (573)","382","Bexley, 00AD (382)","3/1/2020 - 3/31/2020, Every day, Daily Average",3253,2628,4026
"573","Camden, 00AG (573)","385","Bexley, 00AD (385)","3/1/2020 - 3/31/2020, Every day, Daily Average",3072,2462,3831
"573","Camden, 00AG (573)","387","Bexley, 00AD (387)","3/1/2020 - 3/31/2020, Every day, Daily Average",3315,2585,4250
"573","Camden, 00AG (573)","388","Bexley, 00AD (388)","3/1/2020 - 3/31/2020, Every day, Daily Average",2809,2162,3647
"573","Camden, 00AG (573)","390","Bexley, 00AD (390)","3/1/2020 - 3/31/2020, Every day, Daily Average",3178,2504,4033
"573","Camden, 00AG (573)","391","Bexley, 00AD (391)","3/1/2020 - 3/31/2020, Every day, Daily Average",2994,2305,3887
"573","Camden, 00AG (573)","392","Bexley, 00AD (392)","3/1/2020 - 3/31/2020, Every day, Daily Average",2569,1978,3336
"573","Camden, 00AG (573)","393","Bexley, 00AD (393)","3/1/2020 - 3/31/2020, Every day, Daily Average",2794,2207,3536
"573","Camden, 00AG (573)","394","Bexley, 00AD (394)","3/1/2020 - 3/31/2020, Every day, Daily Average",2571,1913,3454
"573","Camden, 00AG (573)","395","Bexley, 00AD (395)","3/1/2020 - 3/31/2020, Every day, Daily Average",2827,2248,3554
"573","Camden, 00AG (573)","396","Bexley, 00AD (396)","3/1/2020 - 3/31/2020, Every day, Daily Average",2704,2111,3462
"573","Camden, 00AG (573)","397","Bexley, 00AD (397)","3/1/2020 - 3/31/2020, Every day, Daily Average",2634,1972,3517
"573","Camden, 00AG (573)","399","Bexley, 00AD (399)","3/1/2020 - 3/31/2020, Every day, Daily Average",2755,2167,3501
"573","Camden, 00AG (573)","400","Bexley, 00AD (400)","3/1/2020 - 3/31/2020, Every day, Daily Average",2861,1673,4891
"573","Camden, 00AG (573)","401","Bexley, 00AD (401)","3/1/2020 - 3/31/2020, Every day, Daily Average",2806,2208,3565
"573","Camden, 00AG (573)","402","Bexley, 00AD (402)","3/1/2020 - 3/31/2020, Every day, Daily Average",2880,1932,4292
"573","Camden, 00AG (573)","403","Bexley, 00AD (403)","3/1/2020 - 3/31/2020, Every day, Daily Average",3080,2382,3981
"573","Camden, 00AG (573)","404","Bexley, 00AD (404)","3/1/2020 - 3/31/2020, Every day, Daily Average",3081,2372,4000
"573","Camden, 00AG (573)","405","Brent, 00AE (405)","3/1/2020 - 3/31/2020, Every day, Daily Average",2170,1679,2803
"573","Camden, 00AG (573)","406","Brent, 00AE (406)","3/1/2020 - 3/31/2020, Every day, Daily Average",2037,1587,2613
"573","Camden, 00AG (573)","407","Barking and Dagenham, 00AB (407)","3/1/2020 - 3/31/2020, Every day, Daily Average",2042,1570,2655
"573","Camden, 00AG (573)","408","Barking and Dagenham, 00AB (408)","3/1/2020 - 3/31/2020, Every day, Daily Average",2198,1690,2858
"573","Camden, 00AG (573)","409","Barnet, 00AC (409)","3/1/2020 - 3/31/2020, Every day, Daily Average",2556,1992,3278
"573","Camden, 00AG (573)","410","Barnet, 00AC (410)","3/1/2020 - 3/31/2020, Every day, Daily Average",2590,1959,3424
"573","Camden, 00AG (573)","411","Barnet, 00AC (411)","3/1/2020 - 3/31/2020, Every day, Daily Average",2791,2081,3742
"573","Camden, 00AG (573)","412","Barnet, 00AC (412)","3/1/2020 - 3/31/2020, Every day, Daily Average",2517,1918,3302
"573","Camden, 00AG (573)","413","Barnet, 00AC (413)","3/1/2020 - 3/31/2020, Every day, Daily Average",2380,1711,3310
"573","Camden, 00AG (573)","414","Barnet, 00AC (414)","3/1/2020 - 3/31/2020, Every day, Daily Average",2142,1666,2752
"573","Camden, 00AG (573)","415","Barnet, 00AC (415)","3/1/2020 - 3/31/2020, Every day, Daily Average",1797,1332,2423
"573","Camden, 00AG (573)","416","Barnet, 00AC (416)","3/1/2020 - 3/31/2020, Every day, Daily Average",2017,1530,2658
"573","Camden, 00AG (573)","417","Brent, 00AE (417)","3/1/2020 - 3/31/2020, Every day, Daily Average",2227,1705,2907
"573","Camden, 00AG (573)","418","Brent, 00AE (418)","3/1/2020 - 3/31/2020, Every day, Daily Average",2536,2006,3205
"573","Camden, 00AG (573)","419","Brent, 00AE (419)","3/1/2020 - 3/31/2020, Every day, Daily Average",2143,1693,2711
"573","Camden, 00AG (573)","420","Brent, 00AE (420)","3/1/2020 - 3/31/2020, Every day, Daily Average",2227,1699,2917
"573","Camden, 00AG (573)","421","Brent, 00AE (421)","3/1/2020 - 3/31/2020, Every day, Daily Average",2258,1627,3132
"573","Camden, 00AG (573)","422","Brent, 00AE (422)","3/1/2020 - 3/31/2020, Every day, Daily Average",2157,1714,2714
"573","Camden, 00AG (573)","423","Brent, 00AE (423)","3/1/2020 - 3/31/2020, Every day, Daily Average",2076,1595,2700
"573","Camden, 00AG (573)","424","Brent, 00AE (424)","3/1/2020 - 3/31/2020, Every day, Daily Average",1953,1412,2699
"573","Camden, 00AG (573)","425","Brent, 00AE (425)","3/1/2020 - 3/31/2020, Every day, Daily Average",1803,1359,2391
"573","Camden, 00AG (573)","426","Brent, 00AE (426)","3/1/2020 - 3/31/2020, Every day, Daily Average",2204,1548,3137
"573","Camden, 00AG (573)","427","Brent, 00AE (427)","3/1/2020 - 3/31/2020, Every day, Daily Average",1948,1543,2458
"573","Camden, 00AG (573)","428","Brent, 00AE (428)","3/1/2020 - 3/31/2020, Every day, Daily Average",1954,1450,2633
"573","Camden, 00AG (573)","429","Brent, 00AE (429)","3/1/2020 - 3/31/2020, Every day, Daily Average",1515,1135,2020
"573","Camden, 00AG (573)","430","Brent, 00AE (430)","3/1/2020 - 3/31/2020, Every day, Daily Average",2281,1765,2946
"573","Camden, 00AG (573)","431","Brent, 00AE (431)","3/1/2020 - 3/31/2020, Every day, Daily Average",2152,1537,3011
"573","Camden, 00AG (573)","432","Brent, 00AE (432)","3/1/2020 - 3/31/2020, Every day, Daily Average",1689,1289,2212
"573","Camden, 00AG (573)","433","Brent, 00AE (433)","3/1/2020 - 3/31/2020, Every day, Daily Average",1873,1479,2370
"573","Camden, 00AG (573)","434","Brent, 00AE (434)","3/1/2020 - 3/31/2020, Every day, Daily Average",1967,1445,2675
"573","Camden, 00AG (573)","435","Brent, 00AE (435)","3/1/2020 - 3/31/2020, Every day, Daily Average",1978,1449,2698
"573","Camden, 00AG (573)","436","Brent, 00AE (436)","3/1/2020 - 3/31/2020, Every day, Daily Average",1543,1181,2015
"573","Camden, 00AG (573)","437","Brent, 00AE (437)","3/1/2020 - 3/31/2020, Every day, Daily Average",1427,1057,1925
"573","Camden, 00AG (573)","438","Brent, 00AE (438)","3/1/2020 - 3/31/2020, Every day, Daily Average",1548,1193,2007
"573","Camden, 00AG (573)","439","Brent, 00AE (439)","3/1/2020 - 3/31/2020, Every day, Daily Average",1702,1281,2260
"573","Camden, 00AG (573)","440","Brent, 00AE (440)","3/1/2020 - 3/31/2020, Every day, Daily Average",2236,1633,3060
"573","Camden, 00AG (573)","441","Brent, 00AE (441)","3/1/2020 - 3/31/2020, Every day, Daily Average",1846,1314,2591
"573","Camden, 00AG (573)","442","Bromley, 00AF (442)","3/1/2020 - 3/31/2020, Every day, Daily Average",2967,2288,3846
"573","Camden, 00AG (573)","443","Bromley, 00AF (443)","3/1/2020 - 3/31/2020, Every day, Daily Average",3169,2491,4030
"573","Camden, 00AG (573)","444","Bromley, 00AF (444)","3/1/2020 - 3/31/2020, Every day, Daily Average",3083,2437,3900
"573","Camden, 00AG (573)","445","Bromley, 00AF (445)","3/1/2020 - 3/31/2020, Every day, Daily Average",3114,2508,3865
"573","Camden, 00AG (573)","446","Bromley, 00AF (446)","3/1/2020 - 3/31/2020, Every day, Daily Average",3511,2702,4561
"573","Camden, 00AG (573)","447","Bromley, 00AF (447)","3/1/2020 - 3/31/2020, Every day, Daily Average",3186,2672,3797
"573","Camden, 00AG (573)","448","Bromley, 00AF (448)","3/1/2020 - 3/31/2020, Every day, Daily Average",2964,2364,3715
"573","Camden, 00AG (573)","449","Bromley, 00AF (449)","3/1/2020 - 3/31/2020, Every day, Daily Average",3509,2910,4231
"573","Camden, 00AG (573)","450","Bromley, 00AF (450)","3/1/2020 - 3/31/2020, Every day, Daily Average",3442,2623,4515
"573","Camden, 00AG (573)","452","Bromley, 00AF (452)","3/1/2020 - 3/31/2020, Every day, Daily Average",3445,2862,4145
"573","Camden, 00AG (573)","454","Bromley, 00AF (454)","3/1/2020 - 3/31/2020, Every day, Daily Average",3332,2606,4259
"573","Camden, 00AG (573)","457","Bromley, 00AF (457)","3/1/2020 - 3/31/2020, Every day, Daily Average",3697,2841,4810
"573","Camden, 00AG (573)","464","Camden, 00AG (464)","3/1/2020 - 3/31/2020, Every day, Daily Average",1228,893,1687
"573","Camden, 00AG (573)","465","Camden, 00AG (465)","3/1/2020 - 3/31/2020, Every day, Daily Average",1401,1030,1903
"573","Camden, 00AG (573)","466","Camden, 00AG (466)","3/1/2020 - 3/31/2020, Every day, Daily Average",976,694,1371
"573","Camden, 00AG (573)","467","Camden, 00AG (467)","3/1/2020 - 3/31/2020, Every day, Daily Average",1320,991,1756
"573","Camden, 00AG (573)","468","Camden, 00AG (468)","3/1/2020 - 3/31/2020, Every day, Daily Average",1346,1021,1773
"573","Camden, 00AG (573)","469","Camden, 00AG (469)","3/1/2020 - 3/31/2020, Every day, Daily Average",1103,793,1532
"573","Camden, 00AG (573)","470","Camden, 00AG (470)","3/1/2020 - 3/31/2020, Every day, Daily Average",871,601,1261
"573","Camden, 00AG (573)","471","Camden, 00AG (471)","3/1/2020 - 3/31/2020, Every day, Daily Average",1190,896,1579
"573","Camden, 00AG (573)","472","Camden, 00AG (472)","3/1/2020 - 3/31/2020, Every day, Daily Average",800,558,1146
"573","Camden, 00AG (573)","473","Camden, 00AG (473)","3/1/2020 - 3/31/2020, Every day, Daily Average",1221,923,1614
"573","Camden, 00AG (573)","474","Hillingdon, 00AS (474)","3/1/2020 - 3/31/2020, Every day, Daily Average",2366,1845,3033
"573","Camden, 00AG (573)","475","Hillingdon, 00AS (475)","3/1/2020 - 3/31/2020, Every day, Daily Average",2514,1933,3269
"573","Camden, 00AG (573)","476","Hillingdon, 00AS (476)","3/1/2020 - 3/31/2020, Every day, Daily Average",2855,2210,3686
"573","Camden, 00AG (573)","477","Hillingdon, 00AS (477)","3/1/2020 - 3/31/2020, Every day, Daily Average",3101,2396,4013
