"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"759","London Borough of Lewisham, UK","875","Lewisham, 00AZ (875)","3/1/2020 - 3/31/2020, Every day, Daily Average",815,572,1160
"759","London Borough of Lewisham, UK","876","Lewisham, 00AZ (876)","3/1/2020 - 3/31/2020, Every day, Daily Average",939,686,1284
"759","London Borough of Lewisham, UK","877","Lewisham, 00AZ (877)","3/1/2020 - 3/31/2020, Every day, Daily Average",713,494,1027
"759","London Borough of Lewisham, UK","878","Lewisham, 00AZ (878)","3/1/2020 - 3/31/2020, Every day, Daily Average",715,500,1021
"759","London Borough of Lewisham, UK","879","Lewisham, 00AZ (879)","3/1/2020 - 3/31/2020, Every day, Daily Average",888,622,1265
"759","London Borough of Lewisham, UK","880","Lewisham, 00AZ (880)","3/1/2020 - 3/31/2020, Every day, Daily Average",872,621,1223
"759","London Borough of Lewisham, UK","881","Lewisham, 00AZ (881)","3/1/2020 - 3/31/2020, Every day, Daily Average",604,389,937
"759","London Borough of Lewisham, UK","882","Lewisham, 00AZ (882)","3/1/2020 - 3/31/2020, Every day, Daily Average",444,282,696
"759","London Borough of Lewisham, UK","883","Lewisham, 00AZ (883)","3/1/2020 - 3/31/2020, Every day, Daily Average",669,444,1006
"759","London Borough of Lewisham, UK","884","Lewisham, 00AZ (884)","3/1/2020 - 3/31/2020, Every day, Daily Average",600,406,885
"759","London Borough of Lewisham, UK","885","Lewisham, 00AZ (885)","3/1/2020 - 3/31/2020, Every day, Daily Average",491,323,745
"759","London Borough of Lewisham, UK","886","Lewisham, 00AZ (886)","3/1/2020 - 3/31/2020, Every day, Daily Average",534,345,826
"759","London Borough of Lewisham, UK","897","Southwark, 00BE (897)","3/1/2020 - 3/31/2020, Every day, Daily Average",1708,1247,2339
"759","London Borough of Lewisham, UK","898","Southwark, 00BE (898)","3/1/2020 - 3/31/2020, Every day, Daily Average",1868,1421,2455
"759","London Borough of Lewisham, UK","899","Southwark, 00BE (899)","3/1/2020 - 3/31/2020, Every day, Daily Average",1799,1355,2388
"759","London Borough of Lewisham, UK","900","Southwark, 00BE (900)","3/1/2020 - 3/31/2020, Every day, Daily Average",1759,1340,2307
"759","London Borough of Lewisham, UK","901","Southwark, 00BE (901)","3/1/2020 - 3/31/2020, Every day, Daily Average",1617,1219,2143
"759","London Borough of Lewisham, UK","902","Southwark, 00BE (902)","3/1/2020 - 3/31/2020, Every day, Daily Average",1461,1089,1959
"759","London Borough of Lewisham, UK","903","Southwark, 00BE (903)","3/1/2020 - 3/31/2020, Every day, Daily Average",1652,1250,2183
"759","London Borough of Lewisham, UK","904","Southwark, 00BE (904)","3/1/2020 - 3/31/2020, Every day, Daily Average",1482,1088,2017
"759","London Borough of Lewisham, UK","905","Southwark, 00BE (905)","3/1/2020 - 3/31/2020, Every day, Daily Average",1482,1149,1910
"759","London Borough of Lewisham, UK","906","Southwark, 00BE (906)","3/1/2020 - 3/31/2020, Every day, Daily Average",1436,1079,1909
