"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"364","Big Ben Clock, 67 Bridge St, London","659","Hillingdon, 00AS (659)","3/1/2020 - 3/31/2020, Every day, Daily Average",2345,1798,3057
"364","Big Ben Clock, 67 Bridge St, London","661","Hillingdon, 00AS (661)","3/1/2020 - 3/31/2020, Every day, Daily Average",2414,1734,3359
"364","Big Ben Clock, 67 Bridge St, London","662","Hillingdon, 00AS (662)","3/1/2020 - 3/31/2020, Every day, Daily Average",2343,1819,3016
"364","Big Ben Clock, 67 Bridge St, London","663","Hillingdon, 00AS (663)","3/1/2020 - 3/31/2020, Every day, Daily Average",2363,1869,2987
"364","Big Ben Clock, 67 Bridge St, London","664","Hammersmith and Fulham, 00AN (664)","3/1/2020 - 3/31/2020, Every day, Daily Average",1095,804,1490
"364","Big Ben Clock, 67 Bridge St, London","665","Hammersmith and Fulham, 00AN (665)","3/1/2020 - 3/31/2020, Every day, Daily Average",1188,869,1622
"364","Big Ben Clock, 67 Bridge St, London","666","Hammersmith and Fulham, 00AN (666)","3/1/2020 - 3/31/2020, Every day, Daily Average",1301,932,1815
"364","Big Ben Clock, 67 Bridge St, London","667","Hammersmith and Fulham, 00AN (667)","3/1/2020 - 3/31/2020, Every day, Daily Average",1427,1048,1942
"364","Big Ben Clock, 67 Bridge St, London","668","Haringey, 00AP (668)","3/1/2020 - 3/31/2020, Every day, Daily Average",2785,2106,3682
"364","Big Ben Clock, 67 Bridge St, London","669","Hammersmith and Fulham, 00AN (669)","3/1/2020 - 3/31/2020, Every day, Daily Average",1233,860,1766
"364","Big Ben Clock, 67 Bridge St, London","670","Haringey, 00AP (670)","3/1/2020 - 3/31/2020, Every day, Daily Average",2363,1784,3128
"364","Big Ben Clock, 67 Bridge St, London","671","Haringey, 00AP (671)","3/1/2020 - 3/31/2020, Every day, Daily Average",2448,1864,3213
"364","Big Ben Clock, 67 Bridge St, London","672","Hillingdon, 00AS (672)","3/1/2020 - 3/31/2020, Every day, Daily Average",2296,1760,2994
"364","Big Ben Clock, 67 Bridge St, London","673","Hillingdon, 00AS (673)","3/1/2020 - 3/31/2020, Every day, Daily Average",2090,1625,2687
"364","Big Ben Clock, 67 Bridge St, London","674","Hillingdon, 00AS (674)","3/1/2020 - 3/31/2020, Every day, Daily Average",2283,1771,2942
"364","Big Ben Clock, 67 Bridge St, London","675","Hillingdon, 00AS (675)","3/1/2020 - 3/31/2020, Every day, Daily Average",2169,1672,2812
"364","Big Ben Clock, 67 Bridge St, London","676","Hillingdon, 00AS (676)","3/1/2020 - 3/31/2020, Every day, Daily Average",2392,1541,3712
"364","Big Ben Clock, 67 Bridge St, London","677","Hammersmith and Fulham, 00AN (677)","3/1/2020 - 3/31/2020, Every day, Daily Average",1279,899,1817
"364","Big Ben Clock, 67 Bridge St, London","678","Hammersmith and Fulham, 00AN (678)","3/1/2020 - 3/31/2020, Every day, Daily Average",1046,728,1500
"364","Big Ben Clock, 67 Bridge St, London","679","Hammersmith and Fulham, 00AN (679)","3/1/2020 - 3/31/2020, Every day, Daily Average",1093,767,1555
"364","Big Ben Clock, 67 Bridge St, London","680","Hammersmith and Fulham, 00AN (680)","3/1/2020 - 3/31/2020, Every day, Daily Average",982,680,1417
"364","Big Ben Clock, 67 Bridge St, London","681","Hammersmith and Fulham, 00AN (681)","3/1/2020 - 3/31/2020, Every day, Daily Average",936,643,1362
"364","Big Ben Clock, 67 Bridge St, London","682","Hammersmith and Fulham, 00AN (682)","3/1/2020 - 3/31/2020, Every day, Daily Average",1157,827,1618
"364","Big Ben Clock, 67 Bridge St, London","683","Hammersmith and Fulham, 00AN (683)","3/1/2020 - 3/31/2020, Every day, Daily Average",1003,709,1417
"364","Big Ben Clock, 67 Bridge St, London","684","Hammersmith and Fulham, 00AN (684)","3/1/2020 - 3/31/2020, Every day, Daily Average",1256,906,1740
"364","Big Ben Clock, 67 Bridge St, London","685","Hammersmith and Fulham, 00AN (685)","3/1/2020 - 3/31/2020, Every day, Daily Average",1160,851,1580
"364","Big Ben Clock, 67 Bridge St, London","686","Hammersmith and Fulham, 00AN (686)","3/1/2020 - 3/31/2020, Every day, Daily Average",898,632,1275
"364","Big Ben Clock, 67 Bridge St, London","687","Hammersmith and Fulham, 00AN (687)","3/1/2020 - 3/31/2020, Every day, Daily Average",1048,745,1473
"364","Big Ben Clock, 67 Bridge St, London","688","Hammersmith and Fulham, 00AN (688)","3/1/2020 - 3/31/2020, Every day, Daily Average",1257,928,1701
"364","Big Ben Clock, 67 Bridge St, London","689","Hammersmith and Fulham, 00AN (689)","3/1/2020 - 3/31/2020, Every day, Daily Average",1031,708,1501
"364","Big Ben Clock, 67 Bridge St, London","690","Hammersmith and Fulham, 00AN (690)","3/1/2020 - 3/31/2020, Every day, Daily Average",1103,792,1535
"364","Big Ben Clock, 67 Bridge St, London","691","Harrow, 00AQ (691)","3/1/2020 - 3/31/2020, Every day, Daily Average",2243,1690,2976
"364","Big Ben Clock, 67 Bridge St, London","692","Haringey, 00AP (692)","3/1/2020 - 3/31/2020, Every day, Daily Average",2539,1955,3297
"364","Big Ben Clock, 67 Bridge St, London","693","Harrow, 00AQ (693)","3/1/2020 - 3/31/2020, Every day, Daily Average",2376,1772,3185
"364","Big Ben Clock, 67 Bridge St, London","694","Harrow, 00AQ (694)","3/1/2020 - 3/31/2020, Every day, Daily Average",2431,2059,2869
"364","Big Ben Clock, 67 Bridge St, London","695","Harrow, 00AQ (695)","3/1/2020 - 3/31/2020, Every day, Daily Average",2402,1865,3093
"364","Big Ben Clock, 67 Bridge St, London","696","Harrow, 00AQ (696)","3/1/2020 - 3/31/2020, Every day, Daily Average",2457,1977,3052
"364","Big Ben Clock, 67 Bridge St, London","697","Haringey, 00AP (697)","3/1/2020 - 3/31/2020, Every day, Daily Average",2581,1998,3332
"364","Big Ben Clock, 67 Bridge St, London","698","Haringey, 00AP (698)","3/1/2020 - 3/31/2020, Every day, Daily Average",2381,1849,3065
"364","Big Ben Clock, 67 Bridge St, London","699","Haringey, 00AP (699)","3/1/2020 - 3/31/2020, Every day, Daily Average",2371,1839,3055
"364","Big Ben Clock, 67 Bridge St, London","701","Harrow, 00AQ (701)","3/1/2020 - 3/31/2020, Every day, Daily Average",2263,1781,2875
"364","Big Ben Clock, 67 Bridge St, London","702","Harrow, 00AQ (702)","3/1/2020 - 3/31/2020, Every day, Daily Average",2414,1927,3023
