"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"160","London Borough of Hammersmith and Fulham, London","505","Camden, 00AG (505)","3/1/2020 - 3/31/2020, Every day, Daily Average",1705,1314,2211
"160","London Borough of Hammersmith and Fulham, London","510","Camden, 00AG (510)","3/1/2020 - 3/31/2020, Every day, Daily Average",1540,1227,1932
"160","London Borough of Hammersmith and Fulham, London","517","Camden, 00AG (517)","3/1/2020 - 3/31/2020, Every day, Daily Average",1587,1117,2254
"160","London Borough of Hammersmith and Fulham, London","524","Camden, 00AG (524)","3/1/2020 - 3/31/2020, Every day, Daily Average",1380,984,1935
"160","London Borough of Hammersmith and Fulham, London","532","Ealing, 00AJ (532)","3/1/2020 - 3/31/2020, Every day, Daily Average",1470,1131,1909
"160","London Borough of Hammersmith and Fulham, London","534","Ealing, 00AJ (534)","3/1/2020 - 3/31/2020, Every day, Daily Average",1389,1068,1805
"160","London Borough of Hammersmith and Fulham, London","535","Ealing, 00AJ (535)","3/1/2020 - 3/31/2020, Every day, Daily Average",1362,1060,1749
"160","London Borough of Hammersmith and Fulham, London","537","Ealing, 00AJ (537)","3/1/2020 - 3/31/2020, Every day, Daily Average",1151,852,1553
"160","London Borough of Hammersmith and Fulham, London","538","Ealing, 00AJ (538)","3/1/2020 - 3/31/2020, Every day, Daily Average",1051,758,1456
"160","London Borough of Hammersmith and Fulham, London","539","Ealing, 00AJ (539)","3/1/2020 - 3/31/2020, Every day, Daily Average",1364,994,1871
"160","London Borough of Hammersmith and Fulham, London","541","Ealing, 00AJ (541)","3/1/2020 - 3/31/2020, Every day, Daily Average",1274,942,1721
"160","London Borough of Hammersmith and Fulham, London","542","Ealing, 00AJ (542)","3/1/2020 - 3/31/2020, Every day, Daily Average",931,673,1286
"160","London Borough of Hammersmith and Fulham, London","543","Ealing, 00AJ (543)","3/1/2020 - 3/31/2020, Every day, Daily Average",1213,843,1744
"160","London Borough of Hammersmith and Fulham, London","544","Ealing, 00AJ (544)","3/1/2020 - 3/31/2020, Every day, Daily Average",989,711,1375
"160","London Borough of Hammersmith and Fulham, London","546","Ealing, 00AJ (546)","3/1/2020 - 3/31/2020, Every day, Daily Average",721,508,1021
"160","London Borough of Hammersmith and Fulham, London","547","Ealing, 00AJ (547)","3/1/2020 - 3/31/2020, Every day, Daily Average",1267,994,1614
"160","London Borough of Hammersmith and Fulham, London","549","Ealing, 00AJ (549)","3/1/2020 - 3/31/2020, Every day, Daily Average",1272,985,1641
"160","London Borough of Hammersmith and Fulham, London","550","Ealing, 00AJ (550)","3/1/2020 - 3/31/2020, Every day, Daily Average",1272,967,1673
"160","London Borough of Hammersmith and Fulham, London","551","Camden, 00AG (551)","3/1/2020 - 3/31/2020, Every day, Daily Average",1683,1174,2411
"160","London Borough of Hammersmith and Fulham, London","552","Ealing, 00AJ (552)","3/1/2020 - 3/31/2020, Every day, Daily Average",1106,828,1477
"160","London Borough of Hammersmith and Fulham, London","553","Ealing, 00AJ (553)","3/1/2020 - 3/31/2020, Every day, Daily Average",866,560,1339
"160","London Borough of Hammersmith and Fulham, London","556","Ealing, 00AJ (556)","3/1/2020 - 3/31/2020, Every day, Daily Average",488,317,751
"160","London Borough of Hammersmith and Fulham, London","557","Ealing, 00AJ (557)","3/1/2020 - 3/31/2020, Every day, Daily Average",778,530,1141
"160","London Borough of Hammersmith and Fulham, London","559","Ealing, 00AJ (559)","3/1/2020 - 3/31/2020, Every day, Daily Average",899,661,1221
"160","London Borough of Hammersmith and Fulham, London","560","Ealing, 00AJ (560)","3/1/2020 - 3/31/2020, Every day, Daily Average",1258,995,1590
"160","London Borough of Hammersmith and Fulham, London","561","Ealing, 00AJ (561)","3/1/2020 - 3/31/2020, Every day, Daily Average",1784,1100,2890
"160","London Borough of Hammersmith and Fulham, London","563","Harrow, 00AQ (563)","3/1/2020 - 3/31/2020, Every day, Daily Average",1665,1320,2098
"160","London Borough of Hammersmith and Fulham, London","567","Camden, 00AG (567)","3/1/2020 - 3/31/2020, Every day, Daily Average",1315,940,1839
"160","London Borough of Hammersmith and Fulham, London","571","Hackney, 00AM (571)","3/1/2020 - 3/31/2020, Every day, Daily Average",2701,2030,3593
"160","London Borough of Hammersmith and Fulham, London","572","Camden, 00AG (572)","3/1/2020 - 3/31/2020, Every day, Daily Average",2109,1494,2976
"160","London Borough of Hammersmith and Fulham, London","573","Camden, 00AG (573)","3/1/2020 - 3/31/2020, Every day, Daily Average",1850,1333,2565
"160","London Borough of Hammersmith and Fulham, London","586","Ealing, 00AJ (586)","3/1/2020 - 3/31/2020, Every day, Daily Average",1340,1007,1782
"160","London Borough of Hammersmith and Fulham, London","587","Ealing, 00AJ (587)","3/1/2020 - 3/31/2020, Every day, Daily Average",1017,793,1302
"160","London Borough of Hammersmith and Fulham, London","588","Ealing, 00AJ (588)","3/1/2020 - 3/31/2020, Every day, Daily Average",1164,909,1489
"160","London Borough of Hammersmith and Fulham, London","589","Ealing, 00AJ (589)","3/1/2020 - 3/31/2020, Every day, Daily Average",673,467,968
"160","London Borough of Hammersmith and Fulham, London","590","Ealing, 00AJ (590)","3/1/2020 - 3/31/2020, Every day, Daily Average",403,271,597
"160","London Borough of Hammersmith and Fulham, London","591","Ealing, 00AJ (591)","3/1/2020 - 3/31/2020, Every day, Daily Average",1231,917,1651
"160","London Borough of Hammersmith and Fulham, London","592","Ealing, 00AJ (592)","3/1/2020 - 3/31/2020, Every day, Daily Average",410,276,608
"160","London Borough of Hammersmith and Fulham, London","595","Ealing, 00AJ (595)","3/1/2020 - 3/31/2020, Every day, Daily Average",959,737,1247
"160","London Borough of Hammersmith and Fulham, London","609","Hackney, 00AM (609)","3/1/2020 - 3/31/2020, Every day, Daily Average",2582,2030,3284
"160","London Borough of Hammersmith and Fulham, London","633","Hackney, 00AM (633)","3/1/2020 - 3/31/2020, Every day, Daily Average",2415,1801,3238
"160","London Borough of Hammersmith and Fulham, London","639","Hackney, 00AM (639)","3/1/2020 - 3/31/2020, Every day, Daily Average",2541,1962,3289
"160","London Borough of Hammersmith and Fulham, London","640","Hammersmith and Fulham, 00AN (640)","3/1/2020 - 3/31/2020, Every day, Daily Average",261,129,526
"160","London Borough of Hammersmith and Fulham, London","646","Hackney, 00AM (646)","3/1/2020 - 3/31/2020, Every day, Daily Average",2022,1436,2846
"160","London Borough of Hammersmith and Fulham, London","647","Hammersmith and Fulham, 00AN (647)","3/1/2020 - 3/31/2020, Every day, Daily Average",122,45,330
"160","London Borough of Hammersmith and Fulham, London","664","Hammersmith and Fulham, 00AN (664)","3/1/2020 - 3/31/2020, Every day, Daily Average",476,316,716
"160","London Borough of Hammersmith and Fulham, London","665","Hammersmith and Fulham, 00AN (665)","3/1/2020 - 3/31/2020, Every day, Daily Average",373,238,583
"160","London Borough of Hammersmith and Fulham, London","666","Hammersmith and Fulham, 00AN (666)","3/1/2020 - 3/31/2020, Every day, Daily Average",120,24,577
"160","London Borough of Hammersmith and Fulham, London","667","Hammersmith and Fulham, 00AN (667)","3/1/2020 - 3/31/2020, Every day, Daily Average",126,62,253
"160","London Borough of Hammersmith and Fulham, London","669","Hammersmith and Fulham, 00AN (669)","3/1/2020 - 3/31/2020, Every day, Daily Average",329,148,730
"160","London Borough of Hammersmith and Fulham, London","672","Hillingdon, 00AS (672)","3/1/2020 - 3/31/2020, Every day, Daily Average",2037,1320,3141
"160","London Borough of Hammersmith and Fulham, London","673","Hillingdon, 00AS (673)","3/1/2020 - 3/31/2020, Every day, Daily Average",1553,1093,2204
"160","London Borough of Hammersmith and Fulham, London","674","Hillingdon, 00AS (674)","3/1/2020 - 3/31/2020, Every day, Daily Average",1837,1270,2656
"160","London Borough of Hammersmith and Fulham, London","675","Hillingdon, 00AS (675)","3/1/2020 - 3/31/2020, Every day, Daily Average",1604,1163,2211
"160","London Borough of Hammersmith and Fulham, London","677","Hammersmith and Fulham, 00AN (677)","3/1/2020 - 3/31/2020, Every day, Daily Average",294,150,575
"160","London Borough of Hammersmith and Fulham, London","678","Hammersmith and Fulham, 00AN (678)","3/1/2020 - 3/31/2020, Every day, Daily Average",371,236,581
"160","London Borough of Hammersmith and Fulham, London","679","Hammersmith and Fulham, 00AN (679)","3/1/2020 - 3/31/2020, Every day, Daily Average",152,62,371
"160","London Borough of Hammersmith and Fulham, London","680","Hammersmith and Fulham, 00AN (680)","3/1/2020 - 3/31/2020, Every day, Daily Average",435,283,666
"160","London Borough of Hammersmith and Fulham, London","681","Hammersmith and Fulham, 00AN (681)","3/1/2020 - 3/31/2020, Every day, Daily Average",522,339,802
"160","London Borough of Hammersmith and Fulham, London","682","Hammersmith and Fulham, 00AN (682)","3/1/2020 - 3/31/2020, Every day, Daily Average",441,278,699
"160","London Borough of Hammersmith and Fulham, London","683","Hammersmith and Fulham, 00AN (683)","3/1/2020 - 3/31/2020, Every day, Daily Average",740,510,1072
"160","London Borough of Hammersmith and Fulham, London","684","Hammersmith and Fulham, 00AN (684)","3/1/2020 - 3/31/2020, Every day, Daily Average",421,262,674
"160","London Borough of Hammersmith and Fulham, London","685","Hammersmith and Fulham, 00AN (685)","3/1/2020 - 3/31/2020, Every day, Daily Average",676,454,1005
"160","London Borough of Hammersmith and Fulham, London","686","Hammersmith and Fulham, 00AN (686)","3/1/2020 - 3/31/2020, Every day, Daily Average",935,675,1293
"160","London Borough of Hammersmith and Fulham, London","687","Hammersmith and Fulham, 00AN (687)","3/1/2020 - 3/31/2020, Every day, Daily Average",807,565,1151
"160","London Borough of Hammersmith and Fulham, London","688","Hammersmith and Fulham, 00AN (688)","3/1/2020 - 3/31/2020, Every day, Daily Average",558,366,849
"160","London Borough of Hammersmith and Fulham, London","689","Hammersmith and Fulham, 00AN (689)","3/1/2020 - 3/31/2020, Every day, Daily Average",1039,743,1451
"160","London Borough of Hammersmith and Fulham, London","690","Hammersmith and Fulham, 00AN (690)","3/1/2020 - 3/31/2020, Every day, Daily Average",686,450,1045
"160","London Borough of Hammersmith and Fulham, London","695","Harrow, 00AQ (695)","3/1/2020 - 3/31/2020, Every day, Daily Average",1767,1454,2147
"160","London Borough of Hammersmith and Fulham, London","701","Harrow, 00AQ (701)","3/1/2020 - 3/31/2020, Every day, Daily Average",1712,1386,2114
"160","London Borough of Hammersmith and Fulham, London","705","Harrow, 00AQ (705)","3/1/2020 - 3/31/2020, Every day, Daily Average",2056,1684,2509
"160","London Borough of Hammersmith and Fulham, London","719","Hillingdon, 00AS (719)","3/1/2020 - 3/31/2020, Every day, Daily Average",1595,1221,2082
"160","London Borough of Hammersmith and Fulham, London","720","Hounslow, 00AT (720)","3/1/2020 - 3/31/2020, Every day, Daily Average",1507,1075,2111
"160","London Borough of Hammersmith and Fulham, London","721","Hounslow, 00AT (721)","3/1/2020 - 3/31/2020, Every day, Daily Average",1337,963,1855
"160","London Borough of Hammersmith and Fulham, London","722","Hounslow, 00AT (722)","3/1/2020 - 3/31/2020, Every day, Daily Average",1558,1197,2027
"160","London Borough of Hammersmith and Fulham, London","723","Hounslow, 00AT (723)","3/1/2020 - 3/31/2020, Every day, Daily Average",1366,956,1950
"160","London Borough of Hammersmith and Fulham, London","724","Hounslow, 00AT (724)","3/1/2020 - 3/31/2020, Every day, Daily Average",1449,1100,1908
"160","London Borough of Hammersmith and Fulham, London","725","Hounslow, 00AT (725)","3/1/2020 - 3/31/2020, Every day, Daily Average",1653,1204,2269
"160","London Borough of Hammersmith and Fulham, London","729","Hounslow, 00AT (729)","3/1/2020 - 3/31/2020, Every day, Daily Average",1544,1100,2165
"160","London Borough of Hammersmith and Fulham, London","731","Hounslow, 00AT (731)","3/1/2020 - 3/31/2020, Every day, Daily Average",1680,1306,2160
"160","London Borough of Hammersmith and Fulham, London","735","Hounslow, 00AT (735)","3/1/2020 - 3/31/2020, Every day, Daily Average",1619,1227,2135
