"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"895","London Borough of Redbridge, UK","616","Havering, 00AR (616)","3/1/2020 - 3/31/2020, Every day, Daily Average",1198,944,1519
"895","London Borough of Redbridge, UK","617","Havering, 00AR (617)","3/1/2020 - 3/31/2020, Every day, Daily Average",936,724,1209
"895","London Borough of Redbridge, UK","618","Havering, 00AR (618)","3/1/2020 - 3/31/2020, Every day, Daily Average",828,629,1089
"895","London Borough of Redbridge, UK","619","Havering, 00AR (619)","3/1/2020 - 3/31/2020, Every day, Daily Average",1305,971,1752
"895","London Borough of Redbridge, UK","620","Havering, 00AR (620)","3/1/2020 - 3/31/2020, Every day, Daily Average",713,528,961
"895","London Borough of Redbridge, UK","621","Havering, 00AR (621)","3/1/2020 - 3/31/2020, Every day, Daily Average",1215,905,1629
"895","London Borough of Redbridge, UK","622","Havering, 00AR (622)","3/1/2020 - 3/31/2020, Every day, Daily Average",1003,738,1362
"895","London Borough of Redbridge, UK","623","Havering, 00AR (623)","3/1/2020 - 3/31/2020, Every day, Daily Average",1450,1099,1912
"895","London Borough of Redbridge, UK","625","Havering, 00AR (625)","3/1/2020 - 3/31/2020, Every day, Daily Average",1188,816,1727
"895","London Borough of Redbridge, UK","626","Havering, 00AR (626)","3/1/2020 - 3/31/2020, Every day, Daily Average",1167,874,1557
"895","London Borough of Redbridge, UK","632","Greenwich, 00AL (632)","3/1/2020 - 3/31/2020, Every day, Daily Average",1716,1375,2140
"895","London Borough of Redbridge, UK","633","Hackney, 00AM (633)","3/1/2020 - 3/31/2020, Every day, Daily Average",2129,1806,2509
"895","London Borough of Redbridge, UK","637","Hackney, 00AM (637)","3/1/2020 - 3/31/2020, Every day, Daily Average",1231,919,1647
"895","London Borough of Redbridge, UK","638","Hackney, 00AM (638)","3/1/2020 - 3/31/2020, Every day, Daily Average",1534,1170,2009
"895","London Borough of Redbridge, UK","641","Havering, 00AR (641)","3/1/2020 - 3/31/2020, Every day, Daily Average",1440,1121,1848
"895","London Borough of Redbridge, UK","644","Havering, 00AR (644)","3/1/2020 - 3/31/2020, Every day, Daily Average",1320,1087,1602
"895","London Borough of Redbridge, UK","668","Haringey, 00AP (668)","3/1/2020 - 3/31/2020, Every day, Daily Average",1610,1246,2079
"895","London Borough of Redbridge, UK","671","Haringey, 00AP (671)","3/1/2020 - 3/31/2020, Every day, Daily Average",1519,1197,1927
"895","London Borough of Redbridge, UK","742","Islington, 00AU (742)","3/1/2020 - 3/31/2020, Every day, Daily Average",2301,1957,2704
"895","London Borough of Redbridge, UK","753","Islington, 00AU (753)","3/1/2020 - 3/31/2020, Every day, Daily Average",2477,1897,3233
"895","London Borough of Redbridge, UK","754","Islington, 00AU (754)","3/1/2020 - 3/31/2020, Every day, Daily Average",2542,2033,3177
"895","London Borough of Redbridge, UK","755","Islington, 00AU (755)","3/1/2020 - 3/31/2020, Every day, Daily Average",2813,2179,3630
"895","London Borough of Redbridge, UK","768","Islington, 00AU (768)","3/1/2020 - 3/31/2020, Every day, Daily Average",2616,2031,3368
